Force (N),Position (mm),Strain (%),Stress (MPa)
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
859,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.57,1.57,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
860,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
862,1.58,1.58,2.14
861,1.58,1.58,2.13
861,1.58,1.58,2.13
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
861,1.58,1.58,2.13
862,1.58,1.58,2.14
861,1.58,1.58,2.13
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.58,1.58,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
863,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
862,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.59,1.59,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
863,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.60,1.60,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
864,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
865,1.61,1.61,2.14
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.61,1.61,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
866,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
867,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
867,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.62,1.62,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
868,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.63,1.63,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
869,1.64,1.64,2.15
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
871,1.64,1.64,2.16
870,1.64,1.64,2.16
870,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
871,1.64,1.64,2.16
870,1.64,1.64,2.16
871,1.64,1.64,2.16
870,1.64,1.64,2.16
871,1.64,1.64,2.16
870,1.65,1.65,2.16
870,1.65,1.65,2.16
870,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
870,1.65,1.65,2.16
870,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
871,1.65,1.65,2.16
871,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
872,1.65,1.65,2.16
873,1.65,1.65,2.16
873,1.65,1.65,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.16
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.66,1.66,2.17
873,1.67,1.67,2.17
873,1.67,1.67,2.17
873,1.67,1.67,2.17
873,1.67,1.67,2.17
873,1.67,1.67,2.17
873,1.67,1.67,2.17
873,1.67,1.67,2.17
