Force (N),Position (mm),Strain (%),Stress (MPa)
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.0,16.0,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13700,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.2
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13800,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.3
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
13900,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.4
14000,16.1,16.1,10.5
14000,16.1,16.1,10.5
14000,16.1,16.1,10.5
14000,16.1,16.1,10.5
14000,16.1,16.1,10.5
14000,16.1,16.1,10.5
14000,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.1,16.1,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14100,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.5
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
14200,16.2,16.2,10.6
